ENSG_ID	logFC	Fold.Change	AveExpr	t	P.Value	adj.P.Val	B	external_gene_id	description
ENSG00000241224	0.43805457977068	1.35477623015844	1.41538826949888	2.71611202533831	0.027716183859468	0.145279441599367	-4.18042218724639	RP11-59E19.1	
ENSG00000104755	0.35220297776042	1.27650835257537	2.11439809875711	2.71572239482275	0.0277324692338159	0.145324847024043	-4.18102116296597	ADAM2	ADAM metallopeptidase domain 2 [Source:HGNC Symbol;Acc:198]
ENSG00000159556	0.478751230696655	1.39353692518344	2.05179298932818	2.71386553925161	0.027810216222005	0.145692212711268	-4.18387569029074	ISL2	ISL LIM homeobox 2 [Source:HGNC Symbol;Acc:18524]
ENSG00000119844	0.249050982613587	1.18842510142169	8.09331115058912	2.71299992183208	0.0278465368185982	0.145842411513669	-4.18520639523119	AFTPH	aftiphilin [Source:HGNC Symbol;Acc:25951]
ENSG00000143494	0.310966692113625	1.24053865673692	1.65608668517122	2.7121579488458	0.0278819123701183	0.145987579627557	-4.18650075108237	VASH2	vasohibin 2 [Source:HGNC Symbol;Acc:25723]
ENSG00000064199	-0.795429112826535	-1.73559352960666	5.27406601963395	-2.71181372792898	0.0278963882129054	0.146023268778371	-4.18702991788795	SPA17	sperm autoantigenic protein 17 [Source:HGNC Symbol;Acc:11210]
ENSG00000119523	-0.210885032316215	-1.15739798081871	8.24942562270556	-2.71116601790955	0.0279236480357465	0.146125837538696	-4.18802563453536	ALG2	asparagine-linked glycosylation 2, alpha-1,3-mannosyltransferase homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:23159]
ENSG00000115091	0.196735663623251	1.14610217304838	9.41929698819377	2.71086797849172	0.0279362007103436	0.146151407887484	-4.18848380666971	ACTR3	ARP3 actin-related protein 3 homolog (yeast) [Source:HGNC Symbol;Acc:170]
ENSG00000138411	-0.383449201457535	-1.30445683126575	5.33137696856467	-2.71016007780221	0.0279660391052963	0.146255141409026	-4.18957205268416	HECW2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:29853]
ENSG00000009844	-0.20514567495114	-1.15280274423591	8.84259562258816	-2.70986427590764	0.0279785170724424	0.146255141409026	-4.19002678463753	VTA1	Vps20-associated 1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:20954]
ENSG00000177822	-0.245119476956785	-1.18519091860057	1.85503909876784	-2.70985178025966	0.0279790443096265	0.146255141409026	-4.19004599401231	AC108142.1	
ENSG00000171403	-0.40915327414341	-1.32790622969178	1.84813715916375	-2.70873688637203	0.0280261271322208	0.146461098587899	-4.1917599027685	KRT9	keratin 9 [Source:HGNC Symbol;Acc:6447]
ENSG00000136206	-0.483318010703805	-1.39795508664643	2.13332057237856	-2.70819285681831	0.0280491316426658	0.146526450915803	-4.19259622994364	SPDYE1	speedy homolog E5 (Xenopus laevis) [Source:HGNC Symbol;Acc:35464]
ENSG00000158825	0.208877469456145	1.15578853929946	1.60078445922301	2.70807767365486	0.0280540047126879	0.146526450915803	-4.19277329894109	CDA	cytidine deaminase [Source:HGNC Symbol;Acc:1712]
ENSG00000001167	-0.27312244226894	-1.20842039829766	4.87798189917357	-2.70669705350598	0.0281124829541226	0.146789288228236	-4.19489569911372	NFYA	nuclear transcription factor Y, alpha [Source:HGNC Symbol;Acc:7804]
ENSG00000136842	0.287460040437055	1.22048963275297	2.17507100392741	2.7065262282973	0.0281197272665504	0.146789288228236	-4.19515830503855	TMOD1	tropomodulin 1 [Source:HGNC Symbol;Acc:11871]
ENSG00000001631	-0.430160160740064	-1.34738314825681	2.73753739447671	-2.70617873977861	0.0281344694270644	0.146797813793801	-4.19569249145631	KRIT1	KRIT1, ankyrin repeat containing [Source:HGNC Symbol;Acc:1573]
ENSG00000106436	-0.38138896070719	-1.30259533107406	3.2247744907249	-2.70591091508688	0.0281458373097469	0.146797813793801	-4.19610421222831	MYL10	myosin, light chain 10, regulatory [Source:HGNC Symbol;Acc:29825]
ENSG00000130803	-0.295095518752157	-1.22696621022289	5.83132894551508	-2.7058508134531	0.0281483889900045	0.146797813793801	-4.19619660506998	ZNF317	zinc finger protein 317 [Source:HGNC Symbol;Acc:13507]
ENSG00000127540	0.18987139785753	1.14066203248052	4.95958561741827	2.70559230804667	0.0281593668443257	0.146797813793801	-4.19659399930341	UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI [Source:HGNC Symbol;Acc:30862]
ENSG00000138166	-0.48768011380464	-1.40218831146111	2.63398950940283	-2.70558065571877	0.0281598617836723	0.146797813793801	-4.19661191214676	DUSP5	dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:3071]
ENSG00000132846	0.29621381750612	1.2279176564239	3.19759616528936	2.70524966408815	0.0281739245995844	0.146830972817517	-4.19712073746704	ZBED3	zinc finger, BED-type containing 3 [Source:HGNC Symbol;Acc:20711]
ENSG00000007062	0.941814991946445	1.92094337453855	2.23429585931429	2.70415992485838	0.0282202755723965	0.146977315592514	-4.19879596473723	PROM1	prominin 1 [Source:HGNC Symbol;Acc:9454]
ENSG00000125952	-0.217690687313054	-1.16287069625249	7.50562680834344	-2.70411252257134	0.0282222935690982	0.146977315592514	-4.19886883494105	MAX	MYC associated factor X [Source:HGNC Symbol;Acc:6913]
ENSG00000204711	-0.219555836931885	-1.16437505469198	1.38116273381518	-2.70396482065516	0.0282285824494528	0.146977315592514	-4.19909589290364	C9orf135	Uncharacterized protein C9orf135  [Source:UniProtKB/Swiss-Prot;Acc:Q5VTT2]
ENSG00000145911	0.311013381567519	1.24057880452145	2.72457254765738	2.70386476258706	0.0282328435637739	0.146977315592514	-4.19924970929422	RP11-889L3.3	NEDD4-binding protein 3 (N4BP3) [Source:UniProtKB/Swiss-Prot;Acc:O15049]
ENSG00000246526	0.385384453762304	1.30620782294739	2.41236354598045	2.70367104638743	0.0282410951313562	0.146980135840615	-4.1995475035513	RP11-539L10.2	
ENSG00000174446	-0.232742663876804	-1.17506671095136	8.59836930523367	-2.70320993785736	0.0282607466153383	0.147042268961465	-4.20025635176715	SNAPC5	small nuclear RNA activating complex, polypeptide 5, 19kDa [Source:HGNC Symbol;Acc:15484]
ENSG00000170468	-0.333972030098455	-1.26047895411491	8.12128492580302	-2.70272285604215	0.0282815203742326	0.147110205842938	-4.20100512720283	C14orf169	
ENSG00000213005	-0.218414686899394	-1.16345441572739	6.17802423549239	-2.70165623285779	0.0283270663673523	0.147287687149435	-4.20264481048649	PTTG3P	pituitary tumor-transforming 3 (pseudogene) [Source:HGNC Symbol;Acc:13422]
ENSG00000176399	0.24605889616053	1.18596291382595	1.82622881029264	2.70156203008214	0.0283310925711801	0.147287687149435	-4.20278962499993	DMRTA1	DMRT-like family A1 [Source:HGNC Symbol;Acc:13826]
ENSG00000168259	-0.570785003815615	-1.48533155411868	7.74933776852258	-2.70108399666463	0.0283515327189902	0.147353767653988	-4.2035244879673	DNAJC7	DnaJ (Hsp40) homolog, subfamily C, member 7 [Source:HGNC Symbol;Acc:12392]
ENSG00000163933	-0.41591083133058	-1.33414070787896	4.43933546300161	-2.69938784670705	0.0284241811286944	0.147689586146904	-4.20613190930429	RFT1	RFT1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:30220]
ENSG00000226742	0.429033830656596	1.34633163987767	7.25007662893602	2.69921395985373	0.0284316398006263	0.147689586146904	-4.20639921775959	HSBP1L1	heat shock factor binding protein 1-like 1 [Source:HGNC Symbol;Acc:37243]
ENSG00000125207	-0.263849566810205	-1.20067822342807	2.03141297629945	-2.69844021546558	0.0284648531802304	0.147805470194948	-4.20758865879251	PIWIL1	piwi-like 1 (Drosophila) [Source:HGNC Symbol;Acc:9007]
ENSG00000110274	-0.213029274388685	-1.1591194718922	3.35692332420867	-2.69833308863557	0.0284694548130429	0.147805470194948	-4.2077533396591	CEP164	centrosomal protein 164kDa [Source:HGNC Symbol;Acc:29182]
ENSG00000111670	0.203443997280891	1.15144379992502	8.41789937342174	2.6973629771002	0.0285111609592788	0.147977651453324	-4.20924464271786	GNPTAB	N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits [Source:HGNC Symbol;Acc:29670]
ENSG00000134115	-0.33312080569156	-1.25973546089645	1.7298689103098	-2.69717126158282	0.0285194104833847	0.147977651453324	-4.2095393567334	CNTN6	contactin 6 [Source:HGNC Symbol;Acc:2176]
ENSG00000160182	-0.200663377871749	-1.14922666920826	13.1622909195385	-2.69681253465774	0.0285348531370704	0.147977651453324	-4.21009080801567	TFF1	trefoil factor 1 [Source:HGNC Symbol;Acc:11755]
ENSG00000064607	-0.25388730341018	-1.19241572275255	7.17823832017084	-2.69676604580845	0.0285368550441358	0.147977651453324	-4.21016227273854	SUGP2	SURP and G patch domain containing 2 [Source:HGNC Symbol;Acc:18641]
ENSG00000135638	-0.243691532876035	-1.18401842611679	2.12146370736265	-2.69665981404101	0.0285414301507487	0.147977651453324	-4.21032557689038	EMX1	empty spiracles homeobox 1 [Source:HGNC Symbol;Acc:3340]
ENSG00000225439	-0.268069631029105	-1.20419549978459	1.57838212840137	-2.69617955571436	0.028562122997859	0.148044674505488	-4.21106385049495	AC073263.4	
ENSG00000236208	-0.253750092716515	-1.19230232081818	1.81682098647553	-2.69556954539605	0.0285884288020444	0.148140746583902	-4.21200158284201	RP11-255M1.1	
ENSG00000135597	-0.297682299934529	-1.22916815875839	8.36499137176374	-2.69489624950259	0.0286174927603053	0.148251054886538	-4.21303659823464	REPS1	RALBP1 associated Eps domain containing 1 [Source:HGNC Symbol;Acc:15578]
ENSG00000132549	0.198049465817495	1.14714635586444	4.92550384263013	2.69445200677541	0.0286366859602675	0.148310182327232	-4.21371950338686	VPS13B	vacuolar protein sorting 13 homolog B (yeast) [Source:HGNC Symbol;Acc:2183]
ENSG00000182973	-0.24514031488357	-1.18520803732576	6.95545341511844	-2.69413674609958	0.0286503146449489	0.148340466700518	-4.21420413230302	CNOT10	CCR4-NOT transcription complex, subunit 10 [Source:HGNC Symbol;Acc:23817]
ENSG00000074800	0.263700346941791	1.20055404210346	7.31062715731439	2.69343218282089	0.0286807970592858	0.14845797315727	-4.21528720793058	ENO1	enolase 1, (alpha) [Source:HGNC Symbol;Acc:3350]
ENSG00000151690	0.260069568251433	1.19753644967651	5.91767646099398	2.69274939500945	0.0287103693329485	0.148570706016105	-4.21633680716205	MFSD6	major facilitator superfamily domain containing 6 [Source:HGNC Symbol;Acc:24711]
ENSG00000124228	-0.292384665866244	-1.22466288081064	8.16210536983852	-2.69248231391796	0.0287219454683658	0.148572958954868	-4.21674737049667	DDX27	DEAD (Asp-Glu-Ala-Asp) box polypeptide 27 [Source:HGNC Symbol;Acc:15837]
ENSG00000136982	-0.300298467625061	-1.23139914130298	6.24817437005892	-2.69229017252663	0.028730276462436	0.148572958954868	-4.21704273451996	DSCC1	defective in sister chromatid cohesion 1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:24453]
ENSG00000235710	0.233214960867195	1.17545145707415	2.02112898143705	2.69220005186746	0.0287341848335395	0.148572958954868	-4.21718126993282	RP5-1097F14.3	
ENSG00000167981	-0.823489287154845	-1.76968095267575	3.53057856267305	-2.69199242093017	0.0287431915042303	0.14857923070408	-4.21750044449723	ZNF597	zinc finger protein 597 [Source:HGNC Symbol;Acc:26573]
ENSG00000149657	-0.295697256005264	-1.22747807534304	4.36156614509494	-2.69149198876959	0.0287649113685397	0.148651198246094	-4.21826971815309	LSM14B	LSM14B, SCD6 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:15887]
ENSG00000122873	-0.228005084541589	-1.1712143089639	8.42935335011003	-2.69095152142066	0.0287883878866055	0.148701907635542	-4.21910053304161	CISD1	CDGSH iron sulfur domain 1 [Source:HGNC Symbol;Acc:30880]
ENSG00000234781	-0.246535561083365	-1.1863548194633	1.51534167078701	-2.69090696403483	0.0287903242280102	0.148701907635542	-4.21916902727875	AC068535.4	
ENSG00000175699	-0.243484979026625	-1.18384891970674	1.43102891741727	-2.69065439499425	0.0288013027257667	0.148706634633345	-4.21955727972344	C14orf48	
ENSG00000163239	-0.251230364730945	-1.19022173176942	1.76290959345263	-2.69052703857266	0.0288068402067217	0.148706634633345	-4.21975305354423	TDRD10	tudor domain containing 10 [Source:HGNC Symbol;Acc:25316]
ENSG00000213937	0.47722503685572	1.39206351406165	3.51931998102363	2.68935875401045	0.0288576887645705	0.148928797674005	-4.2215489500668	CLDN9	claudin 9 [Source:HGNC Symbol;Acc:2051]
ENSG00000132623	-0.433750855535935	-1.35074079985448	4.97495443690178	-2.68854215737149	0.0288932854362378	0.149072149812297	-4.2228042240716	ANKRD5	ankyrin repeat domain 5 [Source:HGNC Symbol;Acc:15803]
ENSG00000122420	-0.24843590752591	-1.18791853915125	1.41518067089484	-2.68826477111075	0.0289053874323371	0.149094238639089	-4.22323062183418	PTGFR	prostaglandin F receptor (FP) [Source:HGNC Symbol;Acc:9600]
ENSG00000131153	-0.202914585536934	-1.15102134332863	9.07681162249923	-2.68807703861493	0.0289135809226404	0.14909616086265	-4.22351920367789	GINS2	GINS complex subunit 2 (Psf2 homolog) [Source:HGNC Symbol;Acc:24575]
ENSG00000046651	0.35352297669038	1.27767683287819	4.29057001478141	2.68717568026242	0.0289529536624314	0.149258817907137	-4.22490476590619	OFD1	oral-facial-digital syndrome 1 [Source:HGNC Symbol;Acc:2567]
ENSG00000088854	0.24422306970051	1.18445473824607	3.86323461685291	2.685853893703	0.0290107914916316	0.149516552851167	-4.2269365978268	C20orf194	Uncharacterized protein C20orf194  [Source:UniProtKB/Swiss-Prot;Acc:Q5TEA3]
ENSG00000196363	-0.245775213177754	-1.18572973604967	7.29689567051624	-2.68517822121937	0.0290404031614619	0.149628715100029	-4.2279752275161	WDR5	WD repeat domain 5 [Source:HGNC Symbol;Acc:12757]
ENSG00000012171	-0.39753815381174	-1.31725819381097	3.01252137148841	-2.68456278868091	0.0290674019393359	0.149698456856908	-4.22892125479577	SEMA3B	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B [Source:HGNC Symbol;Acc:10724]
ENSG00000165997	-0.200627718179546	-1.14919826364668	7.14018945601239	-2.68451171491714	0.0290696436888519	0.149698456856908	-4.22899976396685	ARL5B	ADP-ribosylation factor-like 5B [Source:HGNC Symbol;Acc:23052]
ENSG00000048707	0.200259251691784	1.14890479415603	3.19457408495764	2.6842768182303	0.0290799561637422	0.149711121875663	-4.22936084038564	VPS13D	vacuolar protein sorting 13 homolog D (S. cerevisiae) [Source:HGNC Symbol;Acc:23595]
ENSG00000134470	-0.238221421394205	-1.17953761098917	3.40487128181222	-2.68371406764872	0.0291046775003096	0.149797940568548	-4.23022588272116	IL15RA	interleukin 15 receptor, alpha [Source:HGNC Symbol;Acc:5978]
ENSG00000019169	-0.334599044217365	-1.26102689380343	1.64982147771371	-2.68238391481464	0.0291631966850937	0.150058618516768	-4.23227054202887	MARCO	macrophage receptor with collagenous structure [Source:HGNC Symbol;Acc:6895]
ENSG00000168092	-0.431083951980585	-1.34824618535419	4.46843717133303	-2.68138912908928	0.0292070409825842	0.150222808279183	-4.23379967913659	PAFAH1B2	platelet-activating factor acetylhydrolase 1b, catalytic subunit 2 (30kDa) [Source:HGNC Symbol;Acc:8575]
ENSG00000123106	0.364334762376721	1.28728791441827	6.31026500064167	2.68130241512953	0.0292108660454749	0.150222808279183	-4.23393297132505	CCDC91	coiled-coil domain containing 91 [Source:HGNC Symbol;Acc:24855]
ENSG00000121274	-0.21846584174407	-1.16349567003507	7.07881786018341	-2.68057015447606	0.0292431876166513	0.150337777501467	-4.23505856191182	PAPD5	PAP associated domain containing 5 [Source:HGNC Symbol;Acc:30758]
ENSG00000169375	-0.243433089950059	-1.18380634125405	5.7496658605667	-2.68043870236596	0.0292489937449088	0.150337777501467	-4.23526062236839	SIN3A	SIN3 homolog A, transcription regulator (yeast) [Source:HGNC Symbol;Acc:19353]
ENSG00000166323	0.48105308602664	1.39576212224006	1.74936240963031	2.67982813008964	0.029275977804938	0.150396275604896	-4.23619915632609	C11orf65	Uncharacterized protein C11orf65  [Source:UniProtKB/Swiss-Prot;Acc:Q8NCR3]
ENSG00000165699	0.279045119949139	1.2133915081902	5.99088740092442	2.67982417022222	0.0292761528939241	0.150396275604896	-4.23620524317947	TSC1	tuberous sclerosis 1 [Source:HGNC Symbol;Acc:12362]
ENSG00000124562	-0.211519832339709	-1.15790735938417	8.22103371631433	-2.67920432084726	0.0293035734015428	0.150479898705523	-4.23715803413874	SNRPC	small nuclear ribonucleoprotein polypeptide C [Source:HGNC Symbol;Acc:11157]
ENSG00000147454	-0.21735253519681	-1.16259816387717	3.45391194438875	-2.67909939229861	0.0293082177871174	0.150479898705523	-4.23731932295965	SLC25A37	solute carrier family 25, member 37 [Source:HGNC Symbol;Acc:29786]
ENSG00000165060	-0.277459871919965	-1.21205895346853	7.48707695586254	-2.6784294027271	0.029337891024259	0.150565058152725	-4.23834918183129	FXN	frataxin [Source:HGNC Symbol;Acc:3951]
ENSG00000175866	-0.293945675690989	-1.22598869489645	2.68259324471335	-2.67836828053883	0.0293405996137943	0.150565058152725	-4.23844313418887	BAIAP2	BAI1-associated protein 2 [Source:HGNC Symbol;Acc:947]
ENSG00000180408	0.264358355753213	1.20110173603456	6.47980401692294	2.67788052725114	0.0293622233272611	0.150635475110577	-4.23919287011738	AC133961.1	
ENSG00000100075	-0.249583424619367	-1.18886378333709	9.08656405565161	-2.67747806404198	0.0293800782319838	0.150650079029966	-4.23981150329521	SLC25A1	solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1 [Source:HGNC Symbol;Acc:10979]
ENSG00000133424	-0.23346941847509	-1.1756587974589	2.52638975454822	-2.67736442093178	0.0293851219305629	0.150650079029966	-4.23998618583279	LARGE	like-glycosyltransferase [Source:HGNC Symbol;Acc:6511]
ENSG00000144559	-0.325191239190889	-1.25283049895232	5.34631424760969	-2.67717087876979	0.0293937137583738	0.150650079029966	-4.24028368214434	C3orf31	MMP37-like protein, mitochondrial Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q96BW9]
ENSG00000197723	-0.26232103403281	-1.1994067806941	1.72676382182809	-2.6769523281345	0.0294034188919371	0.150650079029966	-4.24061961892323	HSPB9	heat shock protein, alpha-crystallin-related, B9 [Source:HGNC Symbol;Acc:30589]
ENSG00000184388	0.4643327385372	1.37967908987626	3.10245250701496	2.67692614948745	0.0294045816235052	0.150650079029966	-4.24065985840417	PABPC1L2B	poly(A) binding protein, cytoplasmic 1-like 2B [Source:HGNC Symbol;Acc:31852]
ENSG00000154079	0.21070497759237	1.15725354144369	5.92154273318363	2.67530121055291	0.0294768466583601	0.15097466814836	-4.2431575574352	C6orf57	UPF0369 protein C6orf57 Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q5VUM1]
ENSG00000130227	-0.279691861379777	-1.21393557776881	7.06378499131555	-2.67500307785284	0.0294901252341233	0.15097466814836	-4.24361581556143	XPO7	exportin 7 [Source:HGNC Symbol;Acc:14108]
ENSG00000153707	0.229480462956675	1.17241266906671	1.3633447390994	2.67495271941744	0.0294923687649733	0.15097466814836	-4.24369322115227	PTPRD	protein tyrosine phosphatase, receptor type, D [Source:HGNC Symbol;Acc:9668]
ENSG00000196074	0.587848919823205	1.50300407403706	4.61909486601077	2.67479012227554	0.0294996138718338	0.15097466814836	-4.24394314789357	SYCP2	synaptonemal complex protein 2 [Source:HGNC Symbol;Acc:11490]
